TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
14523,331,190,374,532,389,1635,488,246,296,284.4,240.5,99.6,87.2,7.0,5.8,81.7941359,41.07011619,3.081906793,159.0560559,99.77467232,352.4251062,51,207946,35016,489,13,36.5,34.8,38.4,27.9,26.5,29.2,2523,5.4,5.0,5.9,1050,6.0,5.2,6.8,43,8.6,8.1,9.3,547,2.5,2.3,2.6,152,4
45602,3978,4533,4146,4534,4494,6856,8630,5830,2601,279.6,243.8,96.2,87.1,7.2,6.2,17.76950801,9.126845395,0.413860995,25.78042738,17.52049972,67.75215747,0,45057,15872,170,4,39.5,37.4,41.9,35.01929936305733,33.40611464968153,36.594713375796175,10076,8.6,7.8,9.5,3253,8.4,7.2,9.7,3186,12.2,11.2,13.2,4613,3.7,3.4,4.0,1399,6
4146,581,602,502,406,463,527,493,302,270,227.6,206.5,88.0,80.5,6.8,6.3,2.33821752,1.184772824,0.197936806,1.715926986,2.547546372,5.429734107,0,4295,1016,656,16,47.8,45.7,49.8,38.7,37.0,40.4,1194,8.6,7.7,9.6,266,8.7,7.3,10.1,267,13.1,12.1,14.1,403,3.4,3.1,3.7,105,6
7569,789,924,707,782,857,1084,1208,757,461,273.1,236.3,86.6,79.0,7.0,6.3,4.221574412,0.821582378,0.150726391,4.708346527,3.380224639,13.42329704,0,7581,2250,367,25,50.0,47.4,52.3,36.2,34.2,37.9,2176,11.1,10.1,12.2,665,12.7,10.9,14.5,762,15.1,13.9,16.3,910,4.0,3.7,4.4,242,6
23541,2320,2483,2687,2861,3059,3291,3453,2302,1085,263.2,231.8,90.3,81.7,7.3,6.3,12.37620292,5.809463722,0.265322796,11.74053372,10.30613236,32.47993228,0,24428,6175,40,46,51.2,48.8,53.5,36.4,34.5,38.1,6963,10.8,9.7,12.0,2066,12.5,10.5,14.4,2385,14.9,13.5,16.1,2843,4.0,3.7,4.4,767,6
15460,1329,1433,1520,2680,2769,2451,1732,1064,482,260.3,231.8,84.1,75.8,9.1,7.8,7.84283531,2.54460858,0.524182732,8.317253858,5.945161114,24.85886843,0,15376,3049,792,18,49.9,47.7,52.2,38.2,36.2,39.9,4951,8.1,7.4,8.8,1050,8.5,7.4,9.7,1104,14.5,13.5,15.6,1877,3.3,3.1,3.6,434,3
6889,562,673,539,612,649,992,1401,967,494,285.7,262.5,95.4,88.9,7.8,7.1,3.501611956,2.717831456,0.107648865,3.027473135,3.293571453,8.816321088,0,6498,2568,250,5,41.8,39.6,43.8,27.0,25.6,36.594713375796175,1557,9.7,8.9,10.5,558,8.2,7.0,9.4,475,13.5,12.5,14.3,777,4.2,4.0,4.5,244,6
60833,7270,7331,6615,6373,6694,8985,8522,5837,3206,320.5,273.3,100.8,88.2,8.7,7.2,33.26395746,26.92751318,0.945241687,49.28556655,34.21869906,127.1421318,42,61546,16679,292,38,45.9,43.6,48.1,36.4,34.5,38.2,17279,8.8,8.0,9.7,4192,9.4,8.0,10.8,4466,12.4,11.3,13.5,5907,3.4,3.1,3.7,1613,5
1876,286,237,170,224,181,260,275,138,105,285.7,262.5,95.4,88.9,7.8,7.1,0.953552624,0.740114939,0.029314744,0.824436,0.896899412,2.400844587,0,2127,380,231,5,36.4,34.1,38.6,35.01929936305733,33.40611464968153,36.594713375796175,361,7.6,6.8,8.4,107,7.5,6.3,8.7,105,10.0,9.2,10.8,140,3.3,3.0,3.5,46,6
14523,331,190,374,532,389,1635,488,246,296,265.2,240.7,86.8,80.1,6.9,6.0,313.1473321,154.3694737,5.497813194,293.7656405,209.7783099,737.3403566,166,498136,142985,325,9,48.9,47.0,50.6,32.5,31.2,33.7,2523,9.4,8.5,10.3,1050,10.1,8.6,11.6,43,12.8,11.8,13.7,547,3.5,3.3,3.8,152,2
11185,1516,1577,1423,1338,1490,1319,1364,775,383,228.7,202.9,79.1,71.9,7.0,6.1,5.119625742,3.537485949,0.154173569,5.292938098,3.626800292,13.59704548,4,11279,2329,340,10,50.0,48.0,51.8,36.9,35.3,38.4,3076,9.3,8.6,10.1,779,11.3,10.1,12.7,945,15.2,14.3,16.0,1264,3.8,3.6,4.1,320,6
6997,702,691,676,658,715,1030,1171,821,533,263.4,231.6,100.1,89.4,10.5,9.2,3.649937536,2.588278422,0.216981425,3.781676258,4.808463357,10.86069524,0,7138,2313,736,48,46.79391719745223,44.65812101910828,48.838694267515926,40.2,38.3,42.1,2296,8.607802547770701,7.812070063694268,9.4543949044586,764,9.095222929936304,7.835095541401274,10.438566878980891,876,18.0,16.5,19.4,1025,4.2,3.9,4.6,240,6
11578,1318,1534,1117,1119,1239,1755,1586,1028,882,218.2,193.1,84.8,77.9,6.9,6.5,7.050663388,3.129144574,0.432871113,4.688214261,7.927410813,14.9927478,0,11772,3381,58,15,43.8,41.3,46.0,33.5,31.7,35.3,3007,8.5,7.6,9.5,765,7.7,6.5,9.1,694,11.5,10.5,12.6,1034,3.4,3.1,3.7,302,6
5673,715,714,492,597,596,726,790,520,523,302.7,265.0,104.9,96.0,7.4,6.6,2.911730316,1.831963657,0.128399219,3.250421168,3.544627252,9.486376927,0,5724,1776,138,23,46.1,43.8,48.6,33.4,31.4,35.2,1451,8.7,7.8,9.8,380,7.0,6.0,8.3,306,11.7,10.7,12.8,510,3.5,3.2,3.8,152,6
21763,2047,2601,2645,2381,2609,2971,3279,2132,1098,255.0,223.5,86.2,78.1,7.1,6.2,9.886347054,8.890795888,0.234740485,10.59476031,8.4338903,31.39444404,0,21347,6084,44,33,44.8,42.1,47.3,32.2,30.2,34.2,5754,9.2,8.2,10.3,1651,9.9,8.1,11.6,1763,12.4,11.2,13.6,2217,3.5,3.2,3.8,622,3
14523,331,190,374,532,389,1635,488,246,296,287.0,249.7,97.8,87.6,7.9,6.7,179.9197612,153.9901486,5.86163928,301.8337171,245.171204,826.4504326,151,410881,93094,846,22,47.6,45.8,49.3,35.8,34.6,36.9,2523,8.5,7.8,9.3,1050,10.5,9.1,11.9,43,12.6,11.7,13.4,547,3.5,3.3,3.7,152,3
3585,434,432,374,376,341,458,520,354,296,285.7,262.5,95.4,88.9,7.8,7.1,1.822220767,1.414345445,0.056019913,1.575481375,1.713957564,4.587967934,0,3581,1178,226,5,42.4,39.9,44.8,27.7,26.1,29.4,771,9.8,8.6,11.0,273,9.4,7.7,11.1,260,12.0,10.9,13.1,335,4.1,3.7,4.5,114,6
8320,733,908,1006,980,1004,1205,1264,804,416,287.0,249.7,97.8,87.6,7.9,6.7,3.678942848,3.148742261,0.119856962,6.171801181,5.013183886,16.89899924,0,8580,2373,837,22,50.7,48.6,52.6,36.6,35.0,38.1,2512,10.1,9.3,11.1,697,11.4,10.0,12.9,779,13.8,12.8,14.7,946,3.7,3.5,4.0,257,6
14523,331,15106,15481,532,14343,16112,488,246,296,278.8,246.3,100.6,91.7,6.9,6.1,51.66968616,32.46156114,1.565232508,63.7662113,75.14817378,189.1379325,18,121725,31915,1770,47,37.2,35.2,39.1,28.8,27.4,30.1,28866,7.5,6.7,8.3,7480,6.9,5.8,8.1,6912,10.6,9.7,11.6,10667,3.2,3.0,3.5,3208,4
4316,401,445,328,410,407,652,857,563,253,247.1,236.2,91.5,88.0,9.8,9.4,2.047683104,1.588579551,0.227520345,1.397624976,2.384900758,4.680418524,0,4194,1542,257,26,44.4,41.8,46.9,32.4,30.6,34.4,1145,10.8,9.7,12.0,383,10.0,8.5,11.7,353,14.5,13.2,15.8,513,4.2,3.9,4.5,148,6
64569,7935,8354,7820,7465,8373,8818,7433,5574,2797,253.1,225.8,85.1,77.8,8.1,7.4,54.82157515,11.36870522,1.096813003,34.2110282,23.71023588,96.35740671,20,63465,14917,1483,42,53.6,51.3,55.7,36.5,34.8,38.1,18129,9.8,8.9,10.8,4888,12.0,10.2,13.6,5936,14.5,13.4,15.6,7211,3.6,3.4,3.9,1806,4
6842,846,851,705,713,762,1038,949,584,394,273.1,236.3,86.6,79.0,7.0,6.3,3.816093556,0.742669656,0.13624917,4.256111368,3.055555157,12.1339937,0,6807,1916,117,25,48.9,46.4,51.4,35.3,33.2,37.1,1863,9.6,8.6,10.6,504,11.0,9.4,12.6,582,13.0,11.9,14.1,687,3.5,3.2,3.8,184,5
1377,122,124,109,122,109,258,230,158,145,240.4,219.1,92.8,84.8,9.2,8.6,0.738262481,0.630566686,0.088966092,0.529114125,0.844397468,1.495254666,0,1443,487,703,41,41.2,38.2,43.9,30.4,28.2,32.4,352,9.3,8.1,10.7,108,6.7,5.4,8.1,77,11.4,10.1,12.6,132,3.5,3.2,3.9,41,6
35108,4221,4921,3893,3758,3725,4458,4717,3236,2179,224.8,199.9,72.9,66.5,6.2,5.4,12.10964661,7.147137893,0.639731836,13.28391537,11.75736598,41.46391927,5,34667,9303,64,43,50.3,48.3,52.2,37.6,36.2,39.1,10335,9.1,8.3,10.1,2512,8.6,7.4,9.9,2361,14.0,13.0,15.0,3838,3.6,3.4,3.9,1003,5
12930,1480,1671,1320,1328,1369,1783,1824,1255,900,218.2,193.1,84.8,77.9,6.9,6.5,7.873991848,3.494544769,0.483418854,5.235671999,8.853119866,16.74349879,4,13327,3898,488,15,45.7,43.3,48.0,35.2,33.3,36.9,3535,9.0,8.1,10.1,907,8.5,7.1,10.0,858,12.3,11.2,13.4,1233,3.5,3.2,3.8,353,6
23023,2740,2971,3035,2559,2657,3123,2921,2009,1008,228.7,202.9,79.1,71.9,7.0,6.1,10.53814425,7.281496558,0.317348062,10.89488724,7.465339573,27.98791042,8,22328,5691,29,10,47.6,45.6,49.7,31.6,30.1,33.3,5693,9.5,8.7,10.4,1709,11.2,9.8,12.7,2010,14.6,13.6,15.7,2637,3.8,3.5,4.0,678,6
48779,3892,4589,4388,4511,5072,7855,9460,6076,2936,315.1,287.6,105.9,99.6,9.7,8.6,36.46401584,18.73545587,1.006895901,31.2497335,20.89308994,80.47975094,8,47524,16281,115,29,42.8,40.2,45.3,29.1,27.4,30.8,11966,8.8,7.8,10.0,3636,9.5,7.7,11.4,3907,12.7,11.4,14.0,5233,3.5,3.2,3.8,1421,6
23864,3976,4258,3039,2901,2523,2484,2333,1495,855,192.6,181.6,73.9,68.9,5.8,5.5,9.359455663,8.407185465,0.612173699,5.29190153,12.5427589,18.97738467,6,23472,4324,464,12,41.9,39.9,43.6,32.7,31.3,34.2,5327,7.3,6.6,8.0,1184,7.3,6.2,8.3,1185,11.7,10.8,12.6,1910,3.2,3.0,3.4,518,5
20383,2263,2567,2025,2322,2412,3107,2886,1697,1104,264.9,238.3,94.6,86.4,7.9,7.1,10.66207585,6.451239583,0.466312426,10.70064305,11.48601134,32.24567959,0,20378,5256,1806,49,44.0,41.6,46.2,35.8,33.8,37.8,5727,7.5,6.7,8.2,1197,7.1,6.0,8.1,1130,10.1,9.1,10.9,1612,3.1,2.8,3.3,490,3
1894,207,196,147,202,173,251,346,218,154,303.4,271.5,109.4,101.0,9.2,8.3,0.94955059,0.523360106,0.027569056,1.161064,0.893960527,2.784926575,0,1910,674,1362,37,45.4,42.7,47.8,32.1,30.2,34.1,490,10.2,9.2,11.3,156,9.9,8.4,11.6,152,13.7,12.5,14.9,209,3.9,3.7,4.3,60,6
37353,3822,4397,4479,4192,4911,5482,4915,3510,1645,255.0,223.5,86.2,78.1,7.1,6.2,16.96846581,15.25974814,0.402897641,18.18435334,14.47553666,53.88396214,0,37159,9162,484,33,46.5,44.1,48.8,33.8,32.0,35.5,10081,9.4,8.5,10.3,2801,10.3,8.8,11.7,3062,13.2,12.2,14.2,3948,3.5,3.2,3.8,1047,3
54450,6497,6907,7320,7177,7168,6959,6331,3980,2111,224.8,199.9,72.9,66.5,6.2,5.4,18.78119682,11.0847003,0.992178377,20.60240378,18.23483473,64.30757674,0,53026,11467,1620,43,50.4,48.4,52.1,38.4,37.1,39.9,16258,8.5,7.8,9.1,3581,8.7,7.6,9.8,3667,13.8,13.0,14.6,5846,3.4,3.2,3.6,1456,4
30472,2940,3527,3469,3246,3948,4391,4237,2963,1751,263.2,231.8,90.3,81.7,7.3,6.3,16.02003549,7.519900536,0.343439796,15.19721098,13.34048958,42.04275504,4,31298,8800,1726,46,48.6,46.4,50.9,32.5,30.9,34.2,8000,9.8,8.9,10.9,2421,10.9,9.5,12.6,2695,13.7,12.7,14.9,3379,3.7,3.4,4.1,918,6
93533,12061,12461,11157,11442,10926,12675,11922,6773,4116,218.2,193.1,84.8,77.9,6.9,6.5,56.95886152,25.27882876,3.496954037,37.87379034,64.04167521,121.1190775,29,93287,21265,613,15,48.4,46.3,50.2,38.6,37.1,40.1,27600,7.3,6.6,8.0,5185,7.3,6.2,8.4,5197,10.5,9.6,11.4,7503,3.0,2.8,3.2,2111,3
17139,2726,2599,2266,1990,2097,2029,1733,1086,613,207.6,188.2,79.9,75.0,7.0,6.5,7.421265336,1.188539812,0.500437816,5.112427231,9.582246813,20.68286745,0,17206,3266,158,3,44.7,43.1,46.4,35.0,33.8,36.3,4293,9.3,8.6,10.1,1147,10.0,8.8,11.2,1230,14.3,13.5,15.1,1756,3.6,3.3,3.8,436,6
22601,2389,3089,2185,2608,2907,3317,3281,2081,744,192.6,181.6,73.9,68.9,5.8,5.5,8.864107335,7.962235949,0.579774462,5.01182813,11.87893454,17.97300833,0,21583,5080,456,12,35.1,32.7,37.3,35.01929936305733,33.40611464968153,36.594713375796175,4720,7.4,6.5,8.3,1302,6.8,5.6,8.3,1206,11.3,10.2,12.5,1996,3.2,3.0,3.5,564,5
2514,350,310,268,273,247,321,326,214,205,237.6,217.1,87.0,79.6,10.5,9.7,1.51155475,0.750816036,0.128994826,1.16095343,1.941537502,2.986726345,0,2601,875,1265,34,45.2,42.6,47.5,34.0,32.3,35.7,647,9.4,8.4,10.4,178,8.0,6.7,9.3,152,12.1,11.0,13.1,230,3.4,3.2,3.8,66,6
58266,7324,7916,6882,6748,6852,8030,7202,4850,2462,273.1,236.3,86.6,79.0,7.0,6.3,32.49758947,6.324523558,1.160288532,36.2447508,26.02089692,103.3322533,0,58237,13667,145,25,47.8,45.6,50.0,35.1,33.3,36.9,15609,8.5,7.7,9.4,3785,9.8,8.4,11.3,4349,12.3,11.3,13.3,5485,3.3,3.0,3.5,1447,4
48467,3829,4936,4192,4902,4891,7177,9122,6554,2864,213.5,185.8,72.3,65.0,5.6,5.0,13.43292066,8.449482796,0.70279252,22.53727831,14.3912741,49.29131174,0,47632,16331,240,28,41.5,39.2,43.7,28.0,26.4,29.6,11354,9.0,8.1,10.0,3663,8.7,7.3,10.3,3524,12.0,11.0,13.2,4883,3.5,3.3,3.8,1426,5
1238,167,104,121,143,86,180,216,123,98,247.1,236.2,91.5,88.0,9.8,9.4,0.587356738,0.455667628,0.06526186,0.400894282,0.684084138,1.342529688,0,1320,457,705,26,39.8,37.1,42.3,29.0,27.1,31.0,286,9.1,8.1,10.2,90,8.1,6.9,9.6,80,11.9,10.8,13.0,117,3.6,3.3,4.0,36,6
2844,398,341,337,312,270,377,394,214,201,227.6,206.5,88.0,80.5,6.8,6.3,1.603929239,0.812709578,0.135777201,1.177061348,1.747520956,3.724593295,0,2790,840,140,16,46.1,43.7,48.5,35.2,33.4,37.0,760,8.1,7.3,8.9,174,8.1,6.8,9.4,174,12.3,11.2,13.4,265,3.2,3.0,3.5,70,6
14523,331,190,374,532,389,1635,488,246,296,260.3,231.8,84.1,75.8,9.1,7.8,198.3567699,64.35687078,13.25734757,210.3555085,150.3618154,628.7171223,111,388182,74618,771,18,43.6,41.8,45.4,33.8,32.4,35.1,2523,7.3,6.7,7.9,1050,8.0,7.0,9.2,43,14.4,13.3,15.4,547,3.7,3.4,3.9,152,1
14523,331,190,374,532,389,1635,488,246,296,255.0,223.5,86.2,78.1,7.1,6.2,81.05823354,72.89570208,1.924638999,86.86651909,69.14952974,257.4032818,36,169798,34692,1221,33,45.5,43.3,47.6,34.1,32.5,35.7,2523,7.2,6.5,7.9,1050,7.8,6.6,9.0,43,11.6,10.7,12.5,547,3.0,2.8,3.2,152,2
24748,3249,3431,2738,2924,2894,3389,3068,2029,1026,228.7,202.9,79.1,71.9,7.0,6.1,11.3277155,7.827063233,0.341125389,11.71118749,8.024680699,30.08490671,4,25048,5593,385,10,50.8,49.0,52.5,36.7,35.3,38.0,6830,9.5,8.8,10.3,1766,10.7,9.4,12.0,1997,16.7,15.8,17.6,3106,4.0,3.8,4.2,747,6
7329,838,815,761,829,785,944,1155,780,422,303.4,271.5,109.4,101.0,9.2,8.3,3.674369731,2.025188077,0.106680892,4.492839524,3.459259081,10.77651894,2,7195,2275,1363,37,48.4,46.3,50.7,33.3,31.7,35.1,1940,9.8,8.9,10.8,570,10.0,8.7,11.5,583,13.6,12.5,14.6,791,3.8,3.5,4.1,220,6
14705,1565,1762,1553,1550,1579,2164,2158,1440,934,273.1,236.3,86.6,79.0,7.0,6.3,8.201645096,1.596164468,0.292830173,9.14734254,6.56707667,26.07868714,0,14769,4445,999,25,47.1,44.4,49.6,32.8,30.9,34.8,3830,9.0,8.1,10.1,1056,10.1,8.5,12.0,1184,12.5,11.3,13.6,1457,3.4,3.1,3.7,391,6
1892,250,223,166,200,223,228,284,206,112,224.8,199.9,72.9,66.5,6.2,5.4,0.652599162,0.385165344,0.034475693,0.715881505,0.633614459,2.234525899,0,1929,516,1375,43,45.3,43.1,47.3,32.5,31.0,33.9,473,8.7,7.8,9.6,127,8.1,6.8,9.5,118,12.4,11.3,13.4,180,3.3,3.1,3.6,48,3
14505,1447,2003,2441,1635,1678,1861,1898,1031,511,230.9,214.6,77.3,72.9,8.3,7.6,9.524136369,3.200681138,0.340843326,6.411100657,6.167641139,20.95699536,0,14915,3262,161,17,54.6,52.4,56.6,42.8,41.0,44.5,5055,9.6,8.8,10.4,1132,12.1,10.8,13.6,1432,14.5,13.6,15.5,1717,3.3,3.1,3.6,394,6
12359,1401,1758,1421,1447,1335,1635,1569,1077,716,218.2,193.1,84.8,77.9,6.9,6.5,7.526269547,3.340222645,0.462070659,5.004460188,8.462158424,16.00409138,4,12497,3366,161,15,48.6,46.4,50.7,36.0,34.3,37.8,3461,8.4,7.6,9.3,808,8.2,7.0,9.5,786,12.1,11.0,13.1,1161,3.3,3.1,3.6,320,6
32721,3718,3808,4580,4618,4130,4613,3785,2273,1196,260.3,231.8,84.1,75.8,9.1,7.8,16.59931528,5.385649246,1.109429701,17.60341937,12.58289889,52.61365032,0,33122,6966,765,18,55.2,53.4,57.0,40.2,38.7,41.6,10443,8.6,7.9,9.2,2221,9.8,8.8,11.0,2558,15.6,14.7,16.5,4059,3.7,3.5,3.9,957,3
14523,331,190,374,532,389,1635,488,246,296,191.3,174.8,65.9,61.2,7.1,6.7,165.5966322,8.494170492,7.859092325,93.59464496,87.08509374,268.3999106,218,243249,44090,963,24,53.0,51.1,55.2,43.3,33.40611464968153,44.8,2523,7.3,6.7,7.9,1050,7.9,6.8,8.9,43,15.0,13.9,16.0,547,3.6,3.4,3.8,152,3
13006,2146,2210,1382,1503,1338,1366,1502,987,572,216.2,199.9,65.3,62.2,5.8,5.4,4.966061551,3.283278474,0.222176739,3.995066915,4.328332023,15.20676346,0,12651,2764,1664,44,47.7,45.6,49.6,36.5,34.9,38.1,3288,7.5,6.7,8.3,673,6.6,5.6,7.7,592,11.2,10.3,12.1,1013,3.2,3.0,3.5,290,6
96854,12050,12963,13096,11767,10268,12851,12017,6920,4922,218.2,193.1,84.8,77.9,6.9,6.5,58.9812534,26.17638353,3.621117534,39.21854414,66.31555077,125.4195539,18,96571,22155,593,15,41.6,39.4,43.7,34.9,33.4,36.5,26111,6.7,6.0,7.5,5034,6.4,5.4,7.5,4794,9.6,8.7,10.5,7167,2.8,2.6,3.1,2111,4
10206,1234,1262,1173,1132,1230,1468,1343,941,423,230.9,214.6,77.3,72.9,8.3,7.6,6.701367513,2.252061475,0.239823991,4.510975064,4.339672214,14.74574938,0,10208,2661,491,17,57.2,54.8,59.5,42.6,40.7,44.5,3371,8.607802547770701,7.812070063694268,9.4543949044586,1024,9.095222929936304,7.835095541401274,10.438566878980891,1298,18.0,16.6,19.4,1427,4.3,3.9,4.7,341,6
5236,596,847,540,543,793,735,544,454,184,228.7,202.9,79.1,71.9,7.0,6.1,2.396634813,1.655992528,0.072172803,2.477766999,1.69780298,6.365143508,0,5168,1100,418,10,49.0,47.0,50.9,35.7,34.2,37.2,1402,8.7,8.0,9.4,342,10.0,8.9,11.2,394,15.4,14.5,16.3,604,3.7,3.5,4.0,147,5
14523,331,190,374,532,389,1635,488,246,5110,255.0,223.5,86.2,78.1,7.1,6.2,92.06981525,82.79842194,2.186096949,98.66714354,78.54334038,292.3709482,24,186308,33619,1222,33,48.1,46.0,50.0,34.6,33.1,35.9,2523,7.2,6.6,7.8,1050,8.2,7.0,9.3,43,12.0,11.2,12.8,547,3.0,2.9,3.2,152,2
6121,447,597,495,729,1005,1187,1132,420,109,285.7,262.5,95.4,88.9,7.8,7.1,3.111244997,2.414841972,0.095647946,2.689964155,2.92639728,7.833459338,0,5793,1583,246,5,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,1220,5.6,5.0,6.3,291,5.4,4.5,6.4,282,8.0,7.2,8.9,415,2.6,2.4,2.8,133,2
14523,331,190,374,532,389,1635,488,10002,296,279.6,243.8,96.2,87.1,7.2,6.2,70.85163662,36.39109946,1.650171114,102.7932496,69.858776,270.1454221,28,179957,30768,178,4,46.0,43.8,48.1,36.4,34.9,38.0,2523,6.8,6.2,7.4,1050,6.1,5.3,6.9,7929,14.2,13.2,15.2,547,3.8,3.5,4.0,152,4
14523,331,190,374,532,389,1635,488,246,296,386.0,306.1,116.2,97.6,9.6,7.5,141.4315982,97.34792324,2.115339488,240.6410202,72.55614444,580.956837,18,246105,46881,812,20,40.7,39.0,42.6,31.6,30.3,32.8,2523,5.9,5.4,6.5,1050,6.2,5.2,7.3,43,10.1,9.3,10.9,547,2.6,2.4,2.8,152,2
8647,952,1097,1128,1225,1115,1132,1138,548,312,276.9,256.7,112.8,105.6,9.6,8.5,5.628351129,4.057103106,0.246240362,2.556209471,6.941633059,9.919968865,0,8810,1829,88,1,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,1800,6.3,5.9,6.9,431,6.4,5.6,7.2,433,9.7,9.0,10.3,658,2.8,2.6,2.9,189,6
6907,858,759,672,738,703,922,1016,708,531,227.6,206.5,88.0,80.5,6.8,6.3,3.895337291,1.973764084,0.329751452,2.858636684,4.244067244,9.045627948,0,6987,2235,56,16,48.3,45.7,50.8,36.7,34.7,38.7,1987,8.8,7.8,9.8,478,8.3,7.0,9.9,451,12.6,11.3,13.8,682,3.4,3.2,3.8,186,6
107002,12515,14694,14210,13830,13286,13180,12990,7901,4396,303.4,271.5,109.4,101.0,9.2,8.3,53.64509619,29.56735906,1.557520641,65.59459882,50.50452178,157.3351179,11,102366,22508,1373,37,44.7,42.6,46.6,33.7,32.2,35.2,28067,7.3,6.6,8.0,6042,7.6,6.5,8.9,6319,11.2,10.3,12.1,9305,3.0,2.8,3.2,2512,2
10783,921,966,850,827,884,1405,2034,1798,1098,263.2,231.8,90.3,81.7,7.3,6.3,5.668943381,2.66103595,0.121531613,5.37777389,4.720743606,14.877495,0,10848,4693,1089,46,47.6,45.1,50.0,30.2,28.6,31.7,2736,10.9,9.7,12.1,987,9.8,8.2,11.5,885,16.0,14.7,17.3,1450,4.4,4.0,4.7,396,6
30997,5027,3914,4559,4833,3130,3617,2943,1564,1410,237.6,217.1,87.0,79.6,10.5,9.7,18.63709729,9.257376555,1.590474386,14.31426948,23.93867858,36.82559925,4,30316,5319,528,34,43.8,41.4,45.9,38.3,36.5,39.9,8672,6.3,5.7,7.0,1422,5.8,4.9,6.8,1312,8.7,8.0,9.5,1973,2.6,2.4,2.8,581,5
1987,289,301,206,230,241,232,233,139,116,227.6,206.5,88.0,80.5,6.8,6.3,1.120607383,0.567810806,0.094862623,0.822370217,1.220929725,2.602238705,0,2107,490,681,16,48.3,46.1,50.3,40.3,38.6,41.8,592,7.8,7.0,8.6,114,7.5,6.4,8.7,111,12.9,11.9,13.8,189,3.3,3.0,3.5,48,6
12772,1581,1532,1371,1591,1619,1752,1699,1084,543,230.9,214.6,77.3,72.9,8.3,7.6,8.386230245,2.818276422,0.300120714,5.645127721,5.430755782,18.45313649,0,12735,3036,6,17,55.8,53.4,58.2,39.8,37.8,41.9,3939,11.2,10.2,12.4,1111,9.095222929936304,7.835095541401274,10.438566878980891,1379,15.9,14.6,17.2,1571,3.8,3.5,4.1,371,4
10684,1609,1318,4014,1655,783,568,368,235,134,228.7,202.9,79.1,71.9,7.0,6.1,4.890306788,3.37903441,0.147267806,5.055856114,3.464348173,12.98800482,0,11096,645,358,10,35.6,33.3,38.2,29.6,27.6,31.6,2471,8.607802547770701,7.812070063694268,9.4543949044586,289,4.5,4.0,5.0,374,13.073503184713378,12.088089171974522,14.05372611464968,559,3.446242038216561,3.2075159235668798,3.71047770700637,152,3
12110,1188,1227,1314,1211,1156,1721,2064,1467,762,244.8,213.8,91.1,82.1,7.7,7.3,5.906392393,3.074560424,0.236949206,5.65788469,6.559447521,16.72514637,4,12522,4281,1071,31,42.6,40.8,44.3,30.8,29.5,32.1,3053,10.0,9.2,10.8,987,8.8,7.7,10.0,869,15.8,14.8,16.7,1562,3.446242038216561,3.2075159235668798,4.8,444,6
39304,6228,7332,13373,3409,2672,2358,2100,1172,660,192.6,181.6,73.9,68.9,5.8,5.5,15.41502034,13.84663164,1.008249877,8.715760047,20.6579197,31.25574618,4,38241,3374,44,12,46.79391719745223,44.65812101910828,48.838694267515926,28.1,25.9,30.2,8076,8.607802547770701,7.812070063694268,9.4543949044586,1280,5.2,4.5,6.1,1491,13.073503184713378,12.088089171974522,14.05372611464968,2002,3.446242038216561,3.2075159235668798,3.71047770700637,613,5
14523,331,190,374,532,389,1635,488,246,296,260.3,231.8,84.1,75.8,9.1,7.8,223.6963316,72.57829372,14.95093925,237.2278779,169.5701465,709.0341002,124,446167,81150,760,18,47.1,45.4,48.7,37.9,36.7,39.1,2523,6.6,6.1,7.1,1050,7.1,6.3,8.1,43,12.6,11.8,13.4,547,3.1,2.9,3.3,152,3
81887,9635,10359,11143,11007,11003,11202,9251,5758,2529,217.1,196.7,77.2,71.2,7.6,6.9,42.50261903,8.962909414,1.692063273,38.2808374,31.29479399,106.248171,5,80989,15929,25,0,52.0,50.0,53.9,35.4,33.8,36.8,22541,7.5,6.8,8.2,4793,8.5,7.2,9.7,5393,12.7,11.8,13.6,8072,3.0,2.8,3.2,1892,3
